Account Username	Account Password	Account Contact First Name	Account Contact Last Name	Account Contact Company	Account Contact Address	Account Contact Address2	Account Contact Country	Account Contact State	Account Contact City	Account Contact Postal Code	Account Contact Phone	Account Contact Fax	Account Contact Email	Account Contact URL	Legacy ID	Listing ID	Listing Title	Listing Email	Listing URL	Listing Address	Listing Address2	Listing Country	Listing Country Abbreviation	Listing Region	Listing Region Abbreviation	Listing State	Listing State Abbreviation	Listing City	Listing City Abbreviation	Listing Neighborhood	Listing Neighborhood Abbreviation	Listing Postal Code	Listing Latitude	Listing Longitude	Listing Phone	Listing Fax	Listing Short Description	Listing Long Description	Listing Keywords	Updated Date	Listing Renewal Date	Listing Status	Listing Level	Listing Category 1	Listing Category 2	Listing Category 3	Listing Category 4	Listing Category 5	Listing Template
																	Taylor Keith G			29 Lasalle Pkwy		United States	USA			New York	NY	Victor				14564			(585) 248-3860				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Telebill Inc			6 N Main St		United States	USA			New York	NY	Fairport				14450			(585) 388-3360				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Thaney & Assoc Pc			2024 W Henrietta Rd Ste 4B		United States	USA			New York	NY	Rochester				14623			(585) 427-2410				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Thaney Timothy P CPA			39 State St		United States	USA			New York	NY	Rochester				14614			(585) 546-1840				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	The Bookkeeper Plus			323 Lettington Ave		United States	USA			New York	NY	Rochester				14624			(585) 436-6194				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	The Crosman			42 East Ave		United States	USA			New York	NY	Fairport				14450			(585) 377-1190				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Thomas P Tortora Accounting			460 State St # 303		United States	USA			New York	NY	Rochester				14608			(585) 325-3140				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Timothy Ribis Interior Paint			10 Old Beahan Rd		United States	USA			New York	NY	Rochester				14624			(585) 436-1889				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Tom's Tax Express			1137 Culver Rd		United States	USA			New York	NY	Rochester				14609			(585) 568-8822				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Total Accounting Systems Inc			4987 Lake Rd S		United States	USA			New York	NY	Brockport				14420			(585) 637-9460				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Towner Taxes			32 Lodge Dr		United States	USA			New York	NY	Rochester				14622			(585) 338-9527				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Tripi Tax			1011 Gravel Rd		United States	USA			New York	NY	Webster				14580			(585) 568-8896				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Trumeter Thomas J CPA			400 W Metro Park		United States	USA			New York	NY	Rochester				14623			(585) 424-2090				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	tys, llp CPA			3445 Winton Place, Ste. 219		United States	USA			New York	NY	Rochester				14623			(585) 760-7831				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	United Community Financial			871 Monroe Ave		United States	USA			New York	NY	Rochester				14620			(585) 544-3640				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	University Accounting-Tax Svc			7500 Main Street Fishers		United States	USA			New York	NY	Victor				14564			(585) 924-8170				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Valuation Services Inc			1040 University Ave # 200		United States	USA			New York	NY	Rochester				14607			(585) 410-0848				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Valvo Joseph A Cpa			2507 Browncroft Blvd Ste 203		United States	USA			New York	NY	Rochester				14625			(585) 381-7690				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Veniskey David P			180 Canal View Blvd # 100		United States	USA			New York	NY	Rochester				14623			(585) 427-8900				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Vieau Carol Rcpa			220 Alexander St		United States	USA			New York	NY	Rochester				14607			(585) 922-8145				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Viele Solimano			1 W Main St # 200		United States	USA			New York	NY	Rochester				14614			(585) 232-2672				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Viele Solimano & Swagler			1 E Main St # 200		United States	USA			New York	NY	Rochester				14614			(585) 232-2670				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Villeneuve Michael L CPA			700 Winton Rd N		United States	USA			New York	NY	Rochester				14609			(585) 288-0990				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Virginia L Goyer Cpa Pc			354 Westminster RD		United States	USA			New York	NY	Rochester				14607			(585) 271-6560				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Vision Tax Payroll Real Estate			3000 Mount Read Blvd		United States	USA			New York	NY	Rochester				14616			(585) 568-8929				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Walpole Thomas P CPA			460 State St		United States	USA			New York	NY	Rochester				14608			(585) 546-6610				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Walter Lee CPA			3029 Brighton Henrietta Town Line Rd		United States	USA			New York	NY	Rochester				14623			(585) 292-9830				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Ward & Schmerbeck			470 Long Pond Rd # 210		United States	USA			New York	NY	Rochester				14612			(585) 720-9970				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Weidman Raymond CPA			669 State Route 31		United States	USA			New York	NY	Macedon				14502			(315) 986-3020				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Weinberger Thomas CPA			491 Whitney Rd		United States	USA			New York	NY	Penfield				14526			(585) 586-4987				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Welker & Bean LLP			225 Tech Park Dr		United States	USA			New York	NY	Rochester				14623			(585) 292-1041				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Welker & Company Certified Public Accountants			225 Tech Park Dr		United States	USA			New York	NY	Rochester				14623			(585) 292-1041				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Wexler Jeffrey M CPA			28 E Main St Ste 1000		United States	USA			New York	NY	Rochester				14614			(585) 454-4161				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	White Timothy G CPA			265 Clinton Sq		United States	USA			New York	NY	Rochester				14604			(585) 454-1644				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	William S Thompson Cpa			590 Perinton Hills Office Park		United States	USA			New York	NY	Fairport				14450			(585) 421-1919				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Williams Andrew CPA			485 Titus Ave Ste B		United States	USA			New York	NY	Rochester				14617			(585) 342-7060				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Williams Tax Services Inc			481 Penbrooke Dr		United States	USA			New York	NY	Penfield				14526			(585) 388-0094				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Woodard Accounting & Business			40 Sable Ridge Ln		United States	USA			New York	NY	Rochester				14612			(585) 755-3449				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	WOODCPA*PLUS			16 West Main Street, Suite 745		United States	USA			New York	NY	Rochester				14614			(585) 738-2604				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Worboys John L CPA			1870 Winton Rd S		United States	USA			New York	NY	Rochester				14618			(585) 295-2400				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Yaeger Treviso & Assoc			661 Ridge Rd		United States	USA			New York	NY	Webster				14580			(585) 671-1130				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Year Around Tax Svc			1280 Scottsville Rd # 60		United States	USA			New York	NY	Rochester				14624			(585) 442-8240				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Young & Co			2829 W Henrietta Rd		United States	USA			New York	NY	Rochester				14623			(585) 427-0210				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
																	Zaroczynski and Associates			470 Long Pond Rd		United States	USA			New York	NY	Rochester				14612			(585) 227-2230				CPA||Rochester||Accountant||Payroll||Tax||NY		6/29/2013	Active	bronze	Professional Services->Accountants					
