Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Latitude,Listing Longitude,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Updated Date,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,Trs Heating & Ac Svc Co Inc,82 Abbott Rd,,United States,New York,Buffalo,14220,(716) 685-9911,,,,,,Trs Heating & Ac Svc Co Inc,,,82 Abbott Rd,,United States,USA,,,New York,NY,Buffalo,,,,14220,,,(716) 685-9911,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Gorenflo's Heating & Cooling,1764 S Park Ave,,United States,New York,Buffalo,14220,(716) 826-4532,,,,,,Gorenflo's Heating & Cooling,,,1764 S Park Ave,,United States,USA,,,New York,NY,Buffalo,,,,14220,,,(716) 826-4532,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,C J Aaron Remodeling Inc,1877 Clinton St,,United States,New York,Buffalo,14206,(716) 826-1000,,,,,,C J Aaron Remodeling Inc,,,1877 Clinton St,,United States,USA,,,New York,NY,Buffalo,,,,14206,,,(716) 826-1000,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Coleman Mechanical Htg & AC,237 Dewey Ave,,United States,New York,Buffalo,14214,(716) 838-1800,,,,,,Coleman Mechanical Htg & AC,,,237 Dewey Ave,,United States,USA,,,New York,NY,Buffalo,,,,14214,,,(716) 838-1800,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Second Wind Air Purifiers,255 Great Arrow Ave # 20G,,United States,New York,Buffalo,14207,(716) 875-5050,,,,,,Second Wind Air Purifiers,,,255 Great Arrow Ave # 20G,,United States,USA,,,New York,NY,Buffalo,,,,14207,,,(716) 875-5050,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Hadala Construction,331 Grote St,,United States,New York,Buffalo,14207,(716) 874-0300,,,,,,Hadala Construction,,,331 Grote St,,United States,USA,,,New York,NY,Buffalo,,,,14207,,,(716) 874-0300,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Colgate Heating Corp,142 Colgate Ave,,United States,New York,Buffalo,14220,(716) 822-8284,,,,,,Colgate Heating Corp,,,142 Colgate Ave,,United States,USA,,,New York,NY,Buffalo,,,,14220,,,(716) 822-8284,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,NKM Contracting,59 Halstead Ave,,United States,New York,Buffalo,14212,(716) 939-3889,,,,,,NKM Contracting,,,59 Halstead Ave,,United States,USA,,,New York,NY,Buffalo,,,,14212,,,(716) 939-3889,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,A I M Plumbing & Heating Co Inc,125 Arthur St,,United States,New York,Buffalo,14207,(716) 838-1202,,,,,,A I M Plumbing & Heating Co Inc,,,125 Arthur St,,United States,USA,,,New York,NY,Buffalo,,,,14207,,,(716) 838-1202,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Dwc Mechanical Inc,49 Stradtman St,,United States,New York,Buffalo,14206,(716) 891-0350,,,,,,Dwc Mechanical Inc,,,49 Stradtman St,,United States,USA,,,New York,NY,Buffalo,,,,14206,,,(716) 891-0350,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Heatwave Heating and Cooling,49 Stradtman Street,,United States,New York,Buffalo,14206,(716) 891-9283,,,,,,Heatwave Heating and Cooling,,,49 Stradtman Street,,United States,USA,,,New York,NY,Buffalo,,,,14206,,,(716) 891-9283,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Sid Harveys Industries Incorporated,2745 Broadway St,,United States,New York,Buffalo,14227,(716) 895-2964,,,,,,Sid Harveys Industries Incorporated,,,2745 Broadway St,,United States,USA,,,New York,NY,Buffalo,,,,14227,,,(716) 895-2964,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Controlled Environment Co,917 Military Rd,,United States,New York,Buffalo,14217,(716) 877-5558,,,,,,Controlled Environment Co,,,917 Military Rd,,United States,USA,,,New York,NY,Buffalo,,,,14217,,,(716) 877-5558,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Certified Heating Svc,3404 Bailey Ave,,United States,New York,Buffalo,14215,(716) 834-2565,,,,,,Certified Heating Svc,,,3404 Bailey Ave,,United States,USA,,,New York,NY,Buffalo,,,,14215,,,(716) 834-2565,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Van Grol Carrie M,3495 Bailey Ave,,United States,New York,Buffalo,14215,(716) 834-9200,,,,,,Van Grol Carrie M,,,3495 Bailey Ave,,United States,USA,,,New York,NY,Buffalo,,,,14215,,,(716) 834-9200,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Slr Contracting Service Company Incorporated,3435 Main St,,United States,New York,Buffalo,14214,(716) 832-8350,,,,,,Slr Contracting Service Company Incorporated,,,3435 Main St,,United States,USA,,,New York,NY,Buffalo,,,,14214,,,(716) 832-8350,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Quackenbush Co,2995 River Rd,,United States,New York,Buffalo,14207,(716) 876-2635,,,,,,Quackenbush Co,,,2995 River Rd,,United States,USA,,,New York,NY,Buffalo,,,,14207,,,(716) 876-2635,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Technical Heat Transfer Incorporated,80 Pullman Ave,,United States,New York,Buffalo,14217,(716) 743-1855,,,,,,Technical Heat Transfer Incorporated,,,80 Pullman Ave,,United States,USA,,,New York,NY,Buffalo,,,,14217,,,(716) 743-1855,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Fiorentino Heating & Air Cond,1307 Indian Church Rd,,United States,New York,Buffalo,14224,(716) 674-7173,,,,,,Fiorentino Heating & Air Cond,,,1307 Indian Church Rd,,United States,USA,,,New York,NY,Buffalo,,,,14224,,,(716) 674-7173,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Genesee Supply Inc,2525 Walden Ave,,United States,New York,Buffalo,14225,(716) 683-5112,,,,,,Genesee Supply Inc,,,2525 Walden Ave,,United States,USA,,,New York,NY,Buffalo,,,,14225,,,(716) 683-5112,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Excel Heating & Cooling,154 Carpenter Ave,,United States,New York,Buffalo,14223,(716) 835-4664,,,,,,Excel Heating & Cooling,,,154 Carpenter Ave,,United States,USA,,,New York,NY,Buffalo,,,,14223,,,(716) 835-4664,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,AAA Aprilair Products,3725 Genesee St,,United States,New York,Buffalo,14225,(716) 694-0483,,,,,,AAA Aprilair Products,,,3725 Genesee St,,United States,USA,,,New York,NY,Buffalo,,,,14225,,,(716) 694-0483,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Northeast Distributors,2640 Walden Ave,,United States,New York,Buffalo,14225,(716) 681-8700,,,,,,Northeast Distributors,,,2640 Walden Ave,,United States,USA,,,New York,NY,Buffalo,,,,14225,,,(716) 681-8700,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Dowsey Susan K,25 Chateau Ter,,United States,New York,Buffalo,14226,(716) 839-1655,,,,,,Dowsey Susan K,,,25 Chateau Ter,,United States,USA,,,New York,NY,Buffalo,,,,14226,,,(716) 839-1655,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,John W Danforth Company,3690 Lake Shore Rd,,United States,New York,Buffalo,14219,(716) 825-1516,,,,,,John W Danforth Company,,,3690 Lake Shore Rd,,United States,USA,,,New York,NY,Buffalo,,,,14219,,,(716) 825-1516,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,EBM Heating & Cooling,4114 Seneca St,,United States,New York,Buffalo,14224,(716) 675-4224,,,,,,EBM Heating & Cooling,,,4114 Seneca St,,United States,USA,,,New York,NY,Buffalo,,,,14224,,,(716) 675-4224,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Beatum & Cheatum Construction Co,100 Corporate Pkwy,,United States,New York,Buffalo,14226,(716) 832-1573,,,,,,Beatum & Cheatum Construction Co,,,100 Corporate Pkwy,,United States,USA,,,New York,NY,Buffalo,,,,14226,,,(716) 832-1573,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Ace Energy Co Inc,4455 Genesee St,,United States,New York,Buffalo,14225,(716) 565-6223,,,,,,Ace Energy Co Inc,,,4455 Genesee St,,United States,USA,,,New York,NY,Buffalo,,,,14225,,,(716) 565-6223,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Airport Firewood & Heating Co,70 Garrison Rd,,United States,New York,Buffalo,14221,(716) 634-9300,,,,,,Airport Firewood & Heating Co,,,70 Garrison Rd,,United States,USA,,,New York,NY,Buffalo,,,,14221,,,(716) 634-9300,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Reite-Way,160 Holtz Dr # 206,,United States,New York,Buffalo,14225,(716) 565-0552,,,,,,Reite-Way,,,160 Holtz Dr # 206,,United States,USA,,,New York,NY,Buffalo,,,,14225,,,(716) 565-0552,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Summer Heating Co Inc,11 N Brier Rd,,United States,New York,Buffalo,14228,(716) 882-1000,,,,,,Summer Heating Co Inc,,,11 N Brier Rd,,United States,USA,,,New York,NY,Buffalo,,,,14228,,,(716) 882-1000,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Firehouse Heating & Cooling,379 Teakwood Ter,,United States,New York,Buffalo,14221,(716) 870-7177,,,,,,Firehouse Heating & Cooling,,,379 Teakwood Ter,,United States,USA,,,New York,NY,Buffalo,,,,14221,,,(716) 870-7177,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Conlan Heating & Air,,,United States,New York,Buffalo,14201,(716) 239-8049,,,,,,Conlan Heating & Air,,,,,United States,USA,,,New York,NY,Buffalo,,,,14201,,,(716) 239-8049,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Gamin Heating & Cooling,,,United States,New York,Buffalo,14218,(716) 827-0768,,,,,,Gamin Heating & Cooling,,,,,United States,USA,,,New York,NY,Buffalo,,,,14218,,,(716) 827-0768,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Yuhl's Fred H Sons Plumbing & Heating,,,United States,New York,Buffalo,14221,(716) 634-0325,,,,,,Yuhl's Fred H Sons Plumbing & Heating,,,,,United States,USA,,,New York,NY,Buffalo,,,,14221,,,(716) 634-0325,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Ufo Heating & Cooling,,,United States,New York,Buffalo,14201,(716) 639-7332,,,,,,Ufo Heating & Cooling,,,,,United States,USA,,,New York,NY,Buffalo,,,,14201,,,(716) 639-7332,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Mr Plummer,90 Pearce Ave,,United States,New York,Tonawanda,14150,(716) 873-7473,,,,,,Mr Plummer,,,90 Pearce Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 873-7473,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Ferguson,2920 Walden Ave,,United States,New York,Depew,14043,(716) 683-1633,,,,,,Ferguson,,,2920 Walden Ave,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 683-1633,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,M & M Home Improvements,2589 Sheridan Dr,,United States,New York,Tonawanda,14150,(716) 832-0807,,,,,,M & M Home Improvements,,,2589 Sheridan Dr,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 832-0807,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Vastola Heating & Air Cond,300 Fire Tower Dr,,United States,New York,Tonawanda,14150,(716) 885-4292,,,,,,Vastola Heating & Air Cond,,,300 Fire Tower Dr,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 885-4292,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,M J Mechanical Svc Inc,2040 Military Rd,,United States,New York,Tonawanda,14150,(716) 874-9200,,,,,,M J Mechanical Svc Inc,,,2040 Military Rd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 874-9200,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Parise Mechanical,1106 Sheridan Dr,,United States,New York,Tonawanda,14150,(716) 694-4900,,,,,,Parise Mechanical,,,1106 Sheridan Dr,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 694-4900,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,NOCO Energy Corp,2440 Sheridan Dr,,United States,New York,Tonawanda,14150,(716) 833-6626,,,,,,NOCO Energy Corp,,,2440 Sheridan Dr,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 833-6626,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Thermo Mechanical Svc Co Inc,1914 Colvin Blvd,,United States,New York,Tonawanda,14150,(716) 831-8020,,,,,,Thermo Mechanical Svc Co Inc,,,1914 Colvin Blvd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 831-8020,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,All General Builders Inc,1931 Colvin Blvd,,United States,New York,Tonawanda,14150,(716) 873-7866,,,,,,All General Builders Inc,,,1931 Colvin Blvd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 873-7866,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Fruehauf Associates Inc,66 Fenwick Rd,,United States,New York,Tonawanda,14150,(716) 835-6252,,,,,,Fruehauf Associates Inc,,,66 Fenwick Rd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 835-6252,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Bird Plumbing & Heating Svc,201 Lasalle Ave,,United States,New York,Kenmore,14217,(716) 873-0645,,,,,,Bird Plumbing & Heating Svc,,,201 Lasalle Ave,,United States,USA,,,New York,NY,Kenmore,,,,14217,,,(716) 873-0645,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Boismenu Mechanical,395 West Ave,,United States,New York,West Seneca,14224,(716) 675-4380,,,,,,Boismenu Mechanical,,,395 West Ave,,United States,USA,,,New York,NY,West Seneca,,,,14224,,,(716) 675-4380,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Johnstone Supply,9 Cooper Ave,,United States,New York,Tonawanda,14150,(716) 447-0285,,,,,,Johnstone Supply,,,9 Cooper Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 447-0285,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Diamond Heating,90 Pearce Ave,,United States,New York,Tonawanda,14150,(716) 876-4328,,,,,,Diamond Heating,,,90 Pearce Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 876-4328,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Johnstone Supply,3950 Broadway,,United States,New York,Depew,14043,(716) 683-7435,,,,,,Johnstone Supply,,,3950 Broadway,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 683-7435,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Reimer Heating & Air Cond,44 Delaware St,,United States,New York,Tonawanda,14150,(716) 694-8524,,,,,,Reimer Heating & Air Cond,,,44 Delaware St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 694-8524,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,"Northeast Mechanical, Inc.",139 Sawyer Ave,,United States,New York,Depew,14043,(716) 684-6301,,,,,,"Northeast Mechanical, Inc.",,,139 Sawyer Ave,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 684-6301,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,"Superior Heating & Cooling, LLC",3461 N Benzing Rd,,United States,New York,Orchard Park,14127,(716) 834-0384,,,,,,"Superior Heating & Cooling, LLC",,,3461 N Benzing Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 834-0384,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Jim Collins Heating & Cooling,46 Bernice Dr,,United States,New York,West Seneca,14224,(716) 674-8500,,,,,,Jim Collins Heating & Cooling,,,46 Bernice Dr,,United States,USA,,,New York,NY,West Seneca,,,,14224,,,(716) 674-8500,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Capital Heat Inc,2975 Walden Ave,,United States,New York,Depew,14043,(716) 683-7336,,,,,,Capital Heat Inc,,,2975 Walden Ave,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 683-7336,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,K & K Heating & Cooling,5400 S Park Ave,,United States,New York,Hamburg,14075,(716) 536-3916,,,,,,K & K Heating & Cooling,,,5400 S Park Ave,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 536-3916,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Armor Heating Co Inc,3697 Abbott Rd,,United States,New York,Orchard Park,14127,(716) 824-4209,,,,,,Armor Heating Co Inc,,,3697 Abbott Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 824-4209,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,D V Brown & Assoc,567 Vickers St,,United States,New York,Tonawanda,14150,(716) 695-5533,,,,,,D V Brown & Assoc,,,567 Vickers St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 695-5533,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,New Buffalo Impact,34 Peuquet Pkwy,,United States,New York,Tonawanda,14150,(716) 881-1477,,,,,,New Buffalo Impact,,,34 Peuquet Pkwy,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 881-1477,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Complete Heat,3474 Walden Ave,,United States,New York,Depew,14043,(716) 681-3800,,,,,,Complete Heat,,,3474 Walden Ave,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 681-3800,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Ross Wilson & Assoc Inc,4640 Broadway,,United States,New York,Depew,14043,(716) 601-7253,,,,,,Ross Wilson & Assoc Inc,,,4640 Broadway,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 601-7253,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Guy Contracting Inc,953 Woodstock Ave,,United States,New York,Tonawanda,14150,(716) 692-4063,,,,,,Guy Contracting Inc,,,953 Woodstock Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 692-4063,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Building Controls & Svc Inc,4 Peuquet Pkwy,,United States,New York,Tonawanda,14150,(716) 693-7220,,,,,,Building Controls & Svc Inc,,,4 Peuquet Pkwy,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 693-7220,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Grandview Construction Inc,167 Young St,,United States,New York,Tonawanda,14150,(716) 693-9222,,,,,,Grandview Construction Inc,,,167 Young St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 693-9222,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Lime Energy,3332 Walden Ave,,United States,New York,Depew,14043,(716) 683-6739,,,,,,Lime Energy,,,3332 Walden Ave,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 683-6739,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Alternative Carbon Energy Systems,"5165 Broadway, Suite 268",,United States,New York,Depew,14043,(585) 935-7186,,,,,,Alternative Carbon Energy Systems,,,"5165 Broadway, Suite 268",,United States,USA,,,New York,NY,Depew,,,,14043,,,(585) 935-7186,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,A H Harris & Sons,6515 Transit Rd,,United States,New York,Bowmansville,14026,(716) 686-9123,,,,,,A H Harris & Sons,,,6515 Transit Rd,,United States,USA,,,New York,NY,Bowmansville,,,,14026,,,(716) 686-9123,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,The Krog Corp,4 Centre Dr,,United States,New York,Orchard Park,14127,(716) 667-1234,,,,,,The Krog Corp,,,4 Centre Dr,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 667-1234,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Vastola Heating & Cooling Inc,3315 Abbott Rd,,United States,New York,Orchard Park,14127,(716) 827-8652,,,,,,Vastola Heating & Cooling Inc,,,3315 Abbott Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 827-8652,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,J C Affordable Htg & Cooling,133 Hillcrest Dr,,United States,New York,Amherst,14226,(716) 835-4328,,,,,,J C Affordable Htg & Cooling,,,133 Hillcrest Dr,,United States,USA,,,New York,NY,Amherst,,,,14226,,,(716) 835-4328,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Northeast Distributors,1000 Young St,,United States,New York,Tonawanda,14150,(716) 693-8754,,,,,,Northeast Distributors,,,1000 Young St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 693-8754,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Carrier Northeast,1000 Young St # 400,,United States,New York,Tonawanda,14150,(716) 692-9200,,,,,,Carrier Northeast,,,1000 Young St # 400,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 692-9200,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Pierce Square Development Corp,3375 N Benzing Rd,,United States,New York,Orchard Park,14127,(716) 821-1538,,,,,,Pierce Square Development Corp,,,3375 N Benzing Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 821-1538,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Innovative Mechanical Systems,623 Young St,,United States,New York,Tonawanda,14150,(716) 692-0608,,,,,,Innovative Mechanical Systems,,,623 Young St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 692-0608,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Besch Heating & Cooling,3160 Walden Ave,,United States,New York,Depew,14043,(716) 684-1218,,,,,,Besch Heating & Cooling,,,3160 Walden Ave,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 684-1218,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Team Hoage Htg & Ac,74 Harriet St,,United States,New York,Tonawanda,14150,(716) 695-3779,,,,,,Team Hoage Htg & Ac,,,74 Harriet St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 695-3779,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,"AC WILLIAMS SCALE CO., LLC",34 Peuquet Parkway,,United States,New York,Tonawanda,14150,(716) 881-1477,,,,,,"AC WILLIAMS SCALE CO., LLC",,,34 Peuquet Parkway,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 881-1477,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
